timestamp target_q_0 target_q_1 target_q_2 target_q_3 target_q_4 target_q_5 target_qd_0 target_qd_1 target_qd_2 target_qd_3 target_qd_4 target_qd_5 target_qdd_0 target_qdd_1 target_qdd_2 target_qdd_3 target_qdd_4 target_qdd_5 target_current_0 target_current_1 target_current_2 target_current_3 target_current_4 target_current_5 target_moment_0 target_moment_1 target_moment_2 target_moment_3 target_moment_4 target_moment_5 actual_q_0 actual_q_1 actual_q_2 actual_q_3 actual_q_4 actual_q_5 actual_qd_0 actual_qd_1 actual_qd_2 actual_qd_3 actual_qd_4 actual_qd_5 actual_current_0 actual_current_1 actual_current_2 actual_current_3 actual_current_4 actual_current_5 joint_control_output_0 joint_control_output_1 joint_control_output_2 joint_control_output_3 joint_control_output_4 joint_control_output_5 actual_TCP_pose_0 actual_TCP_pose_1 actual_TCP_pose_2 actual_TCP_pose_3 actual_TCP_pose_4 actual_TCP_pose_5 actual_TCP_speed_0 actual_TCP_speed_1 actual_TCP_speed_2 actual_TCP_speed_3 actual_TCP_speed_4 actual_TCP_speed_5 actual_TCP_force_0 actual_TCP_force_1 actual_TCP_force_2 actual_TCP_force_3 actual_TCP_force_4 actual_TCP_force_5 target_TCP_pose_0 target_TCP_pose_1 target_TCP_pose_2 target_TCP_pose_3 target_TCP_pose_4 target_TCP_pose_5 target_TCP_speed_0 target_TCP_speed_1 target_TCP_speed_2 target_TCP_speed_3 target_TCP_speed_4 target_TCP_speed_5 actual_digital_input_bits joint_temperatures_0 joint_temperatures_1 joint_temperatures_2 joint_temperatures_3 joint_temperatures_4 joint_temperatures_5 actual_execution_time robot_mode joint_mode_0 joint_mode_1 joint_mode_2 joint_mode_3 joint_mode_4 joint_mode_5 safety_status actual_tool_accelerometer_0 actual_tool_accelerometer_1 actual_tool_accelerometer_2 speed_scaling target_speed_fraction actual_momentum actual_main_voltage actual_robot_voltage actual_robot_current actual_joint_voltage_0 actual_joint_voltage_1 actual_joint_voltage_2 actual_joint_voltage_3 actual_joint_voltage_4 actual_joint_voltage_5 actual_digital_output_bits runtime_state joint_position_deviation_ratio
12621.061 -0.11614612337110497 -2.2313441655386015 -1.4409997353675923 -1.040565720691868 1.57059364715285 3.06213863045162 -0.0 0.0 -0.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.6502572349900938e-17 5.015353202819824 2.227708339691162 0.3550111651420593 -0.0002539356064517051 -3.1554461088489916e-07 2.64340035438956e-16 50.37287778405472 22.282102488787512 2.8429105609396044 -0.001991857871384057 -2.5220069640902755e-06 -0.11619407335390264 -2.2313367329039515 -1.441008448600769 -1.0405640763095398 1.5705639123916626 3.0621626377105713 0.0 0.0 -0.0 0.0 -0.0 -0.0 0.3235322833061218 5.009377479553223 2.478278160095215 0.26002249121665955 -0.0548434779047966 0.06914356350898743 2.6502572349900938e-17 5.015353202819824 2.227708339691162 0.3550111651420593 -0.0002539356064517051 -3.1554461088489916e-07 0.6798716685123508 -0.2100590680579067 0.050003555389998205 -2.2530446158225432 -2.1893603867534166 -4.025748140341602e-05 0.0 0.0 0.0 0.0 0.0 0.0 -0.12293350464345562 -0.3408262452770149 -0.5191945194979896 0.01506962683240069 -0.0006285912451032576 0.1448743672082897 0.6798851765432112 -0.21001939582495124 0.05000200824316192 -2.2529520713426288 -2.189427970152953 -7.591026253164285e-05 0.0 0.0 0.0 0.0 0.0 0.0 16 35.0 36.25 35.5 39.25 42.25 43.5 0.466968 7 253 253 253 253 253 253 1 0.019153613597154617 0.38307225704193115 -9.500192642211914 0.0 0.29 0.0 47.62150573730469 47.663597106933594 0.797843873500824 47.55626678466797 47.498931884765625 47.6279296875 47.61359786987305 47.38426971435547 47.455936431884766 0 1 0.0005578994750976562
12621.069 -0.11614612337110497 -2.2313441655386015 -1.4409997353675923 -1.040565720691868 1.57059364715285 3.06213863045162 -0.0 0.0 -0.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.9879708929719265e-17 5.015298366546631 2.227626085281372 0.35499900579452515 -0.00025807658676058054 -3.4764119050123554e-07 4.975065419578221e-16 50.37233101773199 22.281279899993955 2.8428129891088947 -0.00202433945843693 -2.778540583225494e-06 -0.11612874666322881 -2.2313529453673304 -1.4410566091537476 -1.0405841630748291 1.5706040859222412 3.06210994720459 0.0 0.0 -0.0 0.0 -0.0 -0.0 0.2785658538341522 4.990030288696289 2.4427433013916016 0.2770996689796448 -0.04573449492454529 0.06560014188289642 4.9879708929719265e-17 5.015298366546631 2.227626085281372 0.35499900579452515 -0.00025807658676058054 -3.4764119050123554e-07 0.6798582711982717 -0.21000146787451962 0.0499691024185569 -2.252850070306651 -2.1894302494810125 -4.542293113131679e-06 0.0 0.0 0.0 0.0 0.0 0.0 -0.37980722596646155 -0.4212253827778351 -0.6632084761208207 0.015333243520981497 -0.007847259312248715 0.14198436013910767 0.6798851765432112 -0.21001939582495124 0.05000200824316192 -2.2529520713426288 -2.189427970152953 -7.591026253164285e-05 0.0 0.0 0.0 0.0 0.0 0.0 16 35.0 36.25 35.5 39.25 42.25 43.5 0.468216 7 253 253 253 253 253 253 1 0.019153613597154617 0.325611412525177 -9.519346237182617 0.0 0.29 0.0 47.61613082885742 47.663597106933594 0.7239871025085449 47.455936431884766 47.48460006713867 47.584930419921875 47.5275993347168 47.41293716430664 47.427268981933594 0 1 0.0004589293287911763
12621.077 -0.11614612337110497 -2.2313441655386015 -1.4409997353675923 -1.040565720691868 1.57059364715285 3.06213863045162 -0.0 0.0 -0.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 -8.711251450777238e-17 5.0153889656066895 2.227715015411377 0.35501331090927124 -0.0002496815868653357 -2.7581722861214075e-07 -8.68871314482172e-16 50.37323840134084 22.28217004475268 2.8429277903100365 -0.0019584895430902797 -2.204483768081666e-06 -0.11617404619325811 -2.231328626672262 -1.4410203695297241 -1.0406007331660767 1.5706079006195068 3.0621135234832764 0.0 0.0 -0.0 0.0 -0.0 -0.0 0.3185670077800751 4.977781772613525 2.460249423980713 0.2508152723312378 -0.053359825164079666 0.07443834841251373 -8.711251450777238e-17 5.0153889656066895 2.227715015411377 0.35501331090927124 -0.0002496815868653357 -2.7581722861214075e-07 0.6798635717712588 -0.2100330660273999 0.05000034892096594 -2.252926450348037 -2.1893970509315634 -5.286363580987654e-05 0.0 0.0 0.0 0.0 0.0 0.0 -0.2072047803877645 -0.32747671823045243 -0.45356921246958964 0.01774411069119314 -0.002570745279832313 0.14899157556008244 0.6798851765432112 -0.21001939582495124 0.05000200824316192 -2.2529520713426288 -2.189427970152953 -7.591026253164285e-05 0.0 0.0 0.0 0.0 0.0 0.0 16 35.0 36.25 35.5 39.25 42.25 43.5 0.454357 7 253 253 253 253 253 253 1 0.09576806426048279 0.3064578175544739 -9.346963882446289 0.0 0.29 0.0 47.60359573364258 47.649269104003906 0.7463666796684265 47.5275993347168 47.5275993347168 47.584930419921875 47.513267517089844 47.427268981933594 47.44160079956055 0 1 0.00028133392333984375
12621.085 -0.11614612337110497 -2.2313441655386015 -1.4409997353675923 -1.040565720691868 1.57059364715285 3.06213863045162 -0.0 0.0 -0.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.171501490845371e-16 5.01524019241333 2.2277534008026123 0.35501012206077576 -0.0002666350919753313 -4.394231325477449e-07 1.1684705604602725e-15 50.371743143352944 22.28255385902368 2.84290220498447 -0.0020914720057215322 -3.512112700286824e-06 -0.11614543596376592 -2.231356760064596 -1.4410285949707031 -1.0406167668155213 1.5705639123916626 3.062088966369629 0.0 0.0 -0.0 0.0 -0.0 -0.0 0.26405441761016846 5.039450168609619 2.5376429557800293 0.26445531845092773 -0.05070974677801132 0.06144597381353378 1.171501490845371e-16 5.01524019241333 2.2277534008026123 0.35501012206077576 -0.0002666350919753313 -4.394231325477449e-07 0.6798576279993394 -0.2100232818280552 0.04997546490249341 -2.252859218665268 -2.1894483665379108 5.2549784066985784e-05 0.0 0.0 0.0 0.0 0.0 0.0 -0.1799099262842948 -0.4410409363671677 -0.49926205497389015 0.017878942621074503 -0.002734612071949959 0.14253399019358093 0.6798851765432112 -0.21001939582495124 0.05000200824316192 -2.2529520713426288 -2.189427970152953 -7.591026253164285e-05 0.0 0.0 0.0 0.0 0.0 0.0 16 35.0 36.25 35.5 39.25 42.25 43.5 0.457596 7 253 253 253 253 253 253 1 -0.05746084079146385 0.28730422258377075 -9.442731857299805 0.0 0.29 0.0 47.62419128417969 47.668968200683594 0.7486078143119812 47.54193115234375 47.48460006713867 47.59926223754883 47.59926223754883 47.427268981933594 47.48460006713867 0 1 0.0003147125244140625
12621.092999999999 -0.11614612337110497 -2.2313441655386015 -1.4409997353675923 -1.040565720691868 1.57059364715285 3.06213863045162 -0.0 0.0 -0.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0999761265825802e-16 5.015297889709473 2.227827310562134 0.35503214597702026 -0.0002646049833856523 -4.3694913642866595e-07 2.0945428486316685e-15 50.372327561632346 22.28329343344985 2.843078725836004 -0.0020755478269871433 -3.4923392239564832e-06 -0.11614543596376592 -2.2313085995116175 -1.4409960508346558 -1.0405394595912476 1.5705881118774414 3.0620975494384766 0.0 0.0 -0.0 0.0 -0.0 -0.0 0.2759461998939514 5.018088340759277 2.449469566345215 0.26484644412994385 -0.04985453933477402 0.0848245695233345 2.0999761265825802e-16 5.015297889709473 2.227827310562134 0.35503214597702026 -0.0002646049833856523 -4.3694913642866595e-07 0.6798972869772852 -0.2100216829442051 0.050031125511597885 2.2529169867212135 2.189485238067049 0.0001345031993586381 0.0 0.0 0.0 0.0 0.0 0.0 -0.06274968367376005 -0.13941115148434666 -0.5738748054606658 0.010454378738366462 -0.005103732454979625 0.14681425364748552 0.6798851765432112 -0.21001939582495124 0.05000200824316192 -2.2529520713426288 -2.189427970152953 -7.591026253164285e-05 0.0 0.0 0.0 0.0 0.0 0.0 16 35.0 36.25 35.5 39.25 42.25 43.5 0.459972 7 253 253 253 253 253 253 1 0.038307227194309235 0.24899697303771973 -9.442731857299805 0.0 0.29 0.0 47.63762283325195 47.663597106933594 0.6926589012145996 47.54193115234375 47.513267517089844 47.61359786987305 47.584930419921875 47.44160079956055 47.455936431884766 0 1 0.00035762786865234375
12621.100999999999 -0.11614612337110497 -2.2313441655386015 -1.4409997353675923 -1.040565720691868 1.57059364715285 3.06213863045162 -0.0 0.0 -0.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 -7.904933325889533e-18 5.015247344970703 2.2277190685272217 0.35501760244369507 -0.0002666035434231162 -4.4542983346218534e-07 -7.884481119808037e-17 50.37181418064264 22.282211149117863 2.8429620938130435 -0.0020912246461981987 -3.5601214536395804e-06 -0.11614114442934209 -2.2313324413695277 -1.441060185432434 -1.0405317705920716 1.5705840587615967 3.0620808601379395 0.0 0.0 -0.0 0.0 -0.0 -0.0 0.28430384397506714 4.989392280578613 2.463229179382324 0.25552910566329956 -0.04048745706677437 0.07920728623867035 -7.904933325889533e-18 5.015247344970703 2.2277190685272217 0.35501760244369507 -0.0002666035434231162 -4.4542983346218534e-07 0.6798688194369461 -0.210016364638127 0.04998710099399367 -2.252879315454039 -2.189495207921531 -4.96077757642123e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.07614771539092256 -0.23933759605796007 -0.2553306005086699 0.010371172507176422 0.00470098099676053 0.1466006067624378 0.6798851765432112 -0.21001939582495124 0.05000200824316192 -2.2529520713426288 -2.189427970152953 -7.591026253164285e-05 0.0 0.0 0.0 0.0 0.0 0.0 16 35.0 36.25 35.5 39.25 42.25 43.5 0.454272 7 253 253 253 253 253 253 1 -0.019153613597154617 0.325611412525177 -9.423578262329102 0.0 0.29 0.0 47.62240219116211 47.69046401977539 0.797843873500824 47.57059860229492 47.57059860229492 47.61359786987305 47.584930419921875 47.455936431884766 47.47026824951172 0 1 0.00026819444125673425
12621.108999999999 -0.11614612337110497 -2.2313441655386015 -1.4409997353675923 -1.040565720691868 1.57059364715285 3.06213863045162 -0.0 0.0 -0.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.2456153685801786e-17 5.01529598236084 2.2277231216430664 0.3550122082233429 -0.00026542844716459513 -4.3063792531938816e-07 2.239805367762892e-16 50.37230203858242 22.282250785080613 2.8429187598133434 -0.0020820072886375968 -3.441896552578456e-06 -0.11613732973207647 -2.231373449365133 -1.4409680366516113 -1.0405399960330506 1.5706000328063965 3.0621297359466553 0.0 0.0 -0.0 0.0 -0.0 -0.0 0.3385200500488281 5.0078582763671875 2.414060115814209 0.25885728001594543 -0.04532187432050705 0.06616285443305969 2.2456153685801786e-17 5.01529598236084 2.2277231216430664 0.3550122082233429 -0.00026542844716459513 -4.3063792531938816e-07 0.6799044011932053 -0.2100137419464465 0.04999797342219575 -2.2529453676370745 -2.189459967006783 -0.0001120327083669424 0.0 0.0 0.0 0.0 0.0 0.0 0.14655573171479255 -0.27830953648714124 -0.5029073145408799 0.01790635108262375 0.0046042458655939 0.1375687296969592 0.6798851765432112 -0.21001939582495124 0.05000200824316192 -2.2529520713426288 -2.189427970152953 -7.591026253164285e-05 0.0 0.0 0.0 0.0 0.0 0.0 16 35.0 36.25 35.5 39.25 42.25 43.5 0.468684 7 253 253 253 253 253 253 1 0.0 0.3064578175544739 -9.385271072387695 0.0 0.29 0.0 47.600013732910156 47.65195846557617 0.7933669090270996 47.498931884765625 47.47026824951172 47.55626678466797 47.455936431884766 47.47026824951172 47.455936431884766 0 1 0.00013785895134788007
12621.117 -0.11614612337110497 -2.2313441655386015 -1.4409997353675923 -1.040565720691868 1.57059364715285 3.06213863045162 -0.0 0.0 -0.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.6413347848195703e-16 5.015254020690918 2.2276363372802734 0.3549850285053253 -0.00026970202452503145 -4.5031995909994293e-07 1.6370881470882027e-15 50.371883761530185 22.281384290368916 2.842701090412783 -0.0021155288769798167 -3.5992060982296066e-06 -0.11619788805116826 -2.231352468530172 -1.4410405158996582 -1.040547863846161 1.5706040859222412 3.062105894088745 0.0 0.0 -0.0 0.0 -0.0 -0.0 0.27856606245040894 5.051445960998535 2.4332473278045654 0.2503195106983185 -0.0475679412484169 0.05877275392413139 1.6413347848195703e-16 5.015254020690918 2.2276363372802734 0.3549850285053253 -0.00026970202452503145 -4.5031995909994293e-07 0.6798599597710718 -0.21005027734145867 0.049980104533617786 -2.2529506172809888 -2.189385238739467 -5.748130588104525e-05 0.0 0.0 0.0 0.0 0.0 0.0 -0.3636835110407003 -0.5806442718237282 -0.4168342557229905 0.022488886816508926 -0.00663233742234102 0.14061464143245989 0.6798851765432112 -0.21001939582495124 0.05000200824316192 -2.2529520713426288 -2.189427970152953 -7.591026253164285e-05 0.0 0.0 0.0 0.0 0.0 0.0 16 35.0 36.25 35.5 39.25 42.25 43.5 0.452125 7 253 253 253 253 253 253 1 0.1149216815829277 0.3447650372982025 -9.404424667358398 0.0 0.29 0.0 47.59463882446289 47.66001510620117 0.7597975730895996 47.498931884765625 47.48460006713867 47.584930419921875 47.498931884765625 47.41293716430664 47.47026824951172 0 1 0.00043349801368700963
12621.125 -0.11614612337110497 -2.2313441655386015 -1.4409997353675923 -1.040565720691868 1.57059364715285 3.06213863045162 -0.0 0.0 -0.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 -7.652792462443364e-17 5.015282154083252 2.227679967880249 0.3549986183643341 -0.00026238421560265124 -3.8875168684171513e-07 -7.632992604080152e-16 50.372163949188895 22.28181962980576 2.8428099690064834 -0.0020581283583294527 -3.1071185909283216e-06 -0.11622220674623662 -2.2313205204405726 -1.4410120248794556 -1.0405436319163819 1.5706000328063965 3.062138080596924 0.0 0.0 -0.0 0.0 -0.0 -0.0 0.25958213210105896 5.008092403411865 2.4877309799194336 0.26473402976989746 -0.040936704725027084 0.06617957353591919 -7.652792462443364e-17 5.015282154083252 2.227679967880249 0.3549986183643341 -0.00026238421560265124 -3.8875168684171513e-07 0.6798720183532184 -0.21006982882697964 0.050015366859047145 -2.25305036030143 -2.1893580789852423 -0.00011696507499497186 0.0 0.0 0.0 0.0 0.0 0.0 0.027104575552556142 -0.343805024530858 -0.5812215533945962 0.01868769081420223 0.0020418951356380214 0.1442005341992579 0.6798851765432112 -0.21001939582495124 0.05000200824316192 -2.2529520713426288 -2.189427970152953 -7.591026253164285e-05 0.0 0.0 0.0 0.0 0.0 0.0 16 35.0 36.25 35.5 39.25 42.25 43.5 0.447696 7 253 253 253 253 253 253 1 -0.019153613597154617 0.3447650372982025 -9.442731857299805 0.0 0.29 0.0 47.607173919677734 47.663597106933594 0.7530847787857056 47.5275993347168 47.513267517089844 47.584930419921875 47.5275993347168 47.39860534667969 47.41293716430664 0 1 0.00031948089599609375
12621.133 -0.11614612337110497 -2.2313441655386015 -1.4409997353675923 -1.040565720691868 1.57059364715285 3.06213863045162 -0.0 0.0 -0.0 0.0 0.0 -0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.824274944359487e-17 5.0153632164001465 2.2277615070343018 0.3550311028957367 -0.000257105624768883 -3.634271195096517e-07 7.804031138161518e-16 50.37297919737163 22.28263487798848 2.8430702702733766 -0.0020167232883255425 -2.9047105946637986e-06 -0.11620599428285772 -2.231300493279928 -1.4410524368286133 -1.0405478042415162 1.5706160068511963 3.0621178150177 0.0 0.0 -0.0 0.0 -0.0 -0.0 0.2483092099428177 4.967405796051025 2.496072769165039 0.24321940541267395 -0.04855065047740936 0.07181723415851593 7.824274944359487e-17 5.0153632164001465 2.2277615070343018 0.3550311028957367 -0.000257105624768883 -3.634271195096517e-07 0.679859087606128 -0.21005294091574672 0.05001125175203483 -2.252989437089056 -2.1893790682864833 -0.00011161724485202556 0.0 0.0 0.0 0.0 0.0 0.0 -0.3616503432594747 -0.8688793536473015 -0.4779800530953457 0.02423193561153877 -0.004628226330091103 0.14383854165589932 0.6798851765432112 -0.21001939582495124 0.05000200824316192 -2.2529520713426288 -2.189427970152953 -7.591026253164285e-05 0.0 0.0 0.0 0.0 0.0 0.0 16 35.0 36.25 35.5 39.25 42.25 43.5 0.469969 7 253 253 253 253 253 253 1 0.038307227194309235 0.363918662071228 -9.442731857299805 0.0 0.29 0.0 47.617027282714844 47.67524337768555 0.6926589012145996 47.513267517089844 47.48460006713867 47.55626678466797 47.55626678466797 47.47026824951172 47.44160079956055 0 1 0.00018159548441569012
